Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR34246,1. Seizure,Turkey,10/18/2019 0:00,17 reptiles including a baby crocodile seized at Kapikule border gate - 1 arrested,Pythonidae,"Pythons, Pitones",Individual - Live,4,,,,,
MOR34246,1. Seizure,Turkey,10/18/2019 0:00,17 reptiles including a baby crocodile seized at Kapikule border gate - 1 arrested,Crocodylia,"Alligators, Caimans, Crocodiles, Aligatores, Caimanes, Cocodrilos, Crocodiles, Alligators, Caïmans",Individual - Live,1,,,,,
MOR34250,1. Seizure,India,10/18/2019 0:00,"1 sand boa seized in Shilphata, Thane - 1 arrested",Eryx,,Individual - Live,1,2.3,Kilograms,,,
MOR34279,1. Seizure,India,10/17/2019 0:00,"1 dead spotted deer and 1 grey francolin seized in Pudhunaduvalur village, Tamil Nadu - 2 arrested",Axis axis,Chital,Individual - Dead,1,,,,,
MOR34279,1. Seizure,India,10/17/2019 0:00,"1 dead spotted deer and 1 grey francolin seized in Pudhunaduvalur village, Tamil Nadu - 2 arrested",Francolinus pondicerianus,,Individual - Dead,1,,,,,
MOR34290,1. Seizure,United States of America,10/16/2019 0:00,"1 dead deer seized in Ashland, Oregon - 2 suspect arrested",Cervidae,,Individual - Dead,1,,,,,
MOR34334,1. Seizure,Malaysia,10/16/2019 0:00,"Great Argus feathers, bearded pig meat and porcupine quills seized in Endau-Rompin Selai National Park - 2 Cambodian nationals convicted",Hystrix brachyura,"Malayan Porcupine, Himalayan Crestless Porcupine",Quills,,,,,,
MOR34334,1. Seizure,Malaysia,10/16/2019 0:00,"Great Argus feathers, bearded pig meat and porcupine quills seized in Endau-Rompin Selai National Park - 2 Cambodian nationals convicted",Sus barbatus,Bearded Pig,Meat,,,,,,
MOR34334,1. Seizure,Malaysia,10/16/2019 0:00,"Great Argus feathers, bearded pig meat and porcupine quills seized in Endau-Rompin Selai National Park - 2 Cambodian nationals convicted",Argusianus argus,"Argus Pheasant, Great Argus, Argos gigante, Argos real, Faisán argos, Argus géant",Feathers,,,,,,
MOR34973,1. Seizure,United States of America,10/5/2019 0:00,"3 Elk carcasses seized in Colfax, Washington - 9 suspects charged",Cervus elaphus canadensis,Elk,Individual - Dead,3,,,,,
MOR27993,1. Seizure,Trinidad and Tobago,4/1/2020 0:00,"65 yellow crown Parrots, 4 river otters and 2 capuchin monkeys seized in Santa Flora, in Trinidad and Tobago- 2 suspect arrested",Amazona ochrocephala,"Yellow-crowned Amazon, Yellow-crowned Parrot, Yellow-fronted Amazon, Amazona real, Loro cabeza amarilla, Loro mona amarilla, Loro nuca amarilla, Loro real, Amazone à front jaune",Individual - Dead,43,,,,,
MOR27993,1. Seizure,Trinidad and Tobago,4/1/2020 0:00,"65 yellow crown Parrots, 4 river otters and 2 capuchin monkeys seized in Santa Flora, in Trinidad and Tobago- 2 suspect arrested",Amazona ochrocephala,"Yellow-crowned Amazon, Yellow-crowned Parrot, Yellow-fronted Amazon, Amazona real, Loro cabeza amarilla, Loro mona amarilla, Loro nuca amarilla, Loro real, Amazone à front jaune",Individual - Live,25,,,,,
MOR27993,1. Seizure,Trinidad and Tobago,4/1/2020 0:00,"65 yellow crown Parrots, 4 river otters and 2 capuchin monkeys seized in Santa Flora, in Trinidad and Tobago- 2 suspect arrested",Cebus,,Individual - Live,2,,,,,
MOR27993,1. Seizure,Trinidad and Tobago,4/1/2020 0:00,"65 yellow crown Parrots, 4 river otters and 2 capuchin monkeys seized in Santa Flora, in Trinidad and Tobago- 2 suspect arrested",Lontra longicaudis,"Long-tailed Otter, Neotropical Otter, Neotropical River Otter, South American River Otter, Gato de agua, Lobito del Plata, Lobito de río, Nutria de agua, Nutria de cola larga, Perro de agua, Taira, Loutre à longue queue, Loutre d'Amérique du Sud",Individual - Dead,4,,,,,
MOR28047,1. Seizure,Uganda,4/1/2020 0:00,"3 live pangolin seized in Masindei district, Uganda, 5 suspects arreted",Manidae,Pangolins,Individual - Live,3,,,,,
MOR28049,1. Seizure,Hong Kong,4/6/2020 0:00,"More than seven tonnes of sandalwood seized in Hong Kong from india en route to China, one suspect involved",Pterocarpus santalinus,"Agaru, Red Sandalwood, Redsanders, Red Sanders, Saunderswood, Leno de Sandalo Rojo, Sándalo rojo, Bois de Santal Rouge, Santal rouge",Roundwood,,7400,Kilograms,,,
MOR28050,1. Seizure,Cameroon,4/1/2020 0:00,"50kg of pangolin scales seized in Cameroon, one woman arrested",Manis,,Scales,,50,Kilograms,,,
MOR28156,1. Seizure,Indonesia,4/17/2020 0:00,17 sawnlogs seized in Southeast Sulawesi,Plantae,,Sawn wood,17,,,,,
MOR28159,1. Seizure,Cote d'Ivoire,4/17/2020 0:00,"120 kilograms of warthog, 28 bats, 1 monkey and 1 doe seized in Man- Ivory coast",Cervidae,,Individual - Dead,1,120,Kilograms,,,
MOR28159,1. Seizure,Cote d'Ivoire,4/17/2020 0:00,"120 kilograms of warthog, 28 bats, 1 monkey and 1 doe seized in Man- Ivory coast",Chiroptera,,Individual - Dead,28,120,Kilograms,,,
MOR28159,1. Seizure,Cote d'Ivoire,4/17/2020 0:00,"120 kilograms of warthog, 28 bats, 1 monkey and 1 doe seized in Man- Ivory coast",Cercopithecidae,"Monos Del Viejo Mundo, Singes Du L'Ancien Monde",Individual - Dead,1,120,Kilograms,,,
MOR28159,1. Seizure,Cote d'Ivoire,4/17/2020 0:00,"120 kilograms of warthog, 28 bats, 1 monkey and 1 doe seized in Man- Ivory coast",Phacochoerus africanus,Common Warthog,Meat,,120,Kilograms,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Individual - Dead,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,2,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin - Pieces,804,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Paw,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Aonyx cinereus,"Oriental Small-clawed Otter, Small-clawed Otter, Nutria cenicienta, Nutria inerme asiatica, Loutre cendrée",Individual - Live,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Rusa unicolor,,Skull,4,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Cervidae,,Body parts NES,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Trionychidae,,Shell,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Pythonidae,"Pythons, Pitones",Body parts NES,733,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Capricornis,,Skull,3,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Manis javanica,"Malayan Pangolin, Sunda Pangolin, Pangolín malayo, Pangolin javanais, Pangolin malais",Skin,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Manis javanica,"Malayan Pangolin, Sunda Pangolin, Pangolín malayo, Pangolin javanais, Pangolin malais",Scales,258,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Muntiacus feae,Fea's muntjac,Skull,2,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Elephantidae,Elephants,Ivory - Worked,6,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Catopuma temminckii,"Asian Golden Cat, Golden Cat, Temminck's Cat, Gato dorado asiático, Chat de Temminck, Chat doré d'Asie",Skin,2,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Catopuma temminckii,"Asian Golden Cat, Golden Cat, Temminck's Cat, Gato dorado asiático, Chat de Temminck, Chat doré d'Asie",Skin - Pieces,70,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Heosemys annandalii,Yellow-headed Temple Turtle,Shell,1,,,,,
MOR28180,1. Seizure,Thailand,4/16/2020 0:00,"More than 800 pieces of leopard skins and many wildlife parts-products were seized - One suspect arrested - Suphan Buri, Thailand",Ursus thibetanus,"Asian Black Bear, Himalayan Black Bear, Oso de collar, Oso negro de Asia, Ours à collier, Ours de l'Himalaya, Ours noir d'Asie",Skin,1,,,,,
MOR28185,1. Seizure,Indonesia,4/17/2020 0:00,"50 tonnes of wood seized in Meranti, Riau - 2 people arrested",Magnoliopsida,,Sawn wood,,50000,Kilograms,,,
MOR28199,1. Seizure,China,4/21/2020 0:00,"8000 pieces of Indian Rosewood weighing 2.5 tons seized at Laogang Customs House, Guangzhou",Dalbergia pseudo-sissoo,India Rosewood,Carvings,8000,2500,Kilograms,,,
MOR28415,1. Seizure,South Africa,4/24/2020 0:00,"6 rhino horn seized in Clau-Clau Newscom, Mpumalanga - 3 suspects",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,6,,,,,
MOR28462,1. Seizure,Philippines,4/23/2020 0:00,"10000 bd ft of yakal logs seized in Bulacan, PH - 17 illegal loggers arrested",Shorea astylosa,,Roundwood,,,,500000,PHP Philippine Peso,9849.110352
MOR28603,1. Seizure,Angola,5/1/2020 0:00,"30kg of scorpions seized, in Namibe province-1 chinese national arrested",Scorpiones,,Individual - Dead,,30,Kilograms,,,
MOR28611,1. Seizure,South Africa,5/1/2020 0:00,"3 lion skins seized in Tigane, Hartebeesfontein - 1 arrested",Panthera leo,"Lion, León, Lion d'Afrique",Skin - Pieces,3,,,,,
MOR28615,1. Seizure,Zambia,4/14/2020 0:00,2 rhino horn pieces (4.33kg) seized in Lusaka - 3 arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,2,4.329999924,Kilograms,,,
MOR28621,1. Seizure,Zimbabwe,4/26/2020 0:00,1 live pangolin seized in Mutare - 2 arrested,Manis,,Individual - Live,1,,,7000,ZWD Zimbabwe Dollar,18.75169945
MOR28629,1. Seizure,Namibia,4/26/2020 0:00,"6 tusks seized in the Chinchimani area, Zambezi Region - 2 arrested",Elephantidae,Elephants,Tusk,6,,,,,
MOR28676,1. Seizure,Hong Kong,4/28/2020 0:00,"26 tonnes of shark fins (Thresher and silky sharks) seized at Kwai Chung Customhouse Cargo Examination Compound, one suspect arrested",Alopias,,Fins,,26000,Kilograms,8600000,HKD Hong Kong Dollar,1109440
MOR28676,1. Seizure,Hong Kong,4/28/2020 0:00,"26 tonnes of shark fins (Thresher and silky sharks) seized at Kwai Chung Customhouse Cargo Examination Compound, one suspect arrested",Carcharhinus falciformis,Silky shark,Fins,,26000,Kilograms,8600000,HKD Hong Kong Dollar,1109440
MOR28722,1. Seizure,Philippines,5/5/2020 0:00,"Several exotic species seized in Antipolo (Rizal, PH) - 1 individual to be charged",Ara ararauna,"Blue-and-gold Macaw, Blue-and-yellow Macaw, Guacamayo azulamarillo, Guacamayo azul y amarillo, Ara bleu et jaune",Individual - Live,1,,,,,
MOR28722,1. Seizure,Philippines,5/5/2020 0:00,"Several exotic species seized in Antipolo (Rizal, PH) - 1 individual to be charged",Leptailurus serval,"Serval, Chat-tigre, Serval",Individual - Live,2,,,,,
MOR28722,1. Seizure,Philippines,5/5/2020 0:00,"Several exotic species seized in Antipolo (Rizal, PH) - 1 individual to be charged",Cacatua ducorpsii,"Ducorps's Cockatoo, Solomons Cockatoo, Cacatúa de Ducorps, Cacatoès de Ducorps",Individual - Live,1,,,,,
MOR28731,1. Seizure,Cameroon,5/7/2020 0:00,2 Elephant tusks (26 kg) seized in Douala - 3 people convicted,Loxodonta,,Tusk,2,26,Kilograms,,,
MOR28736,1. Seizure,Angola,5/1/2020 0:00,1 ton of bushmeat seized in Cuando Cubango Province - 2 suspect arrested,Cephalophus,,Meat,10,1000,Kilograms,,,
MOR28736,1. Seizure,Angola,5/1/2020 0:00,1 ton of bushmeat seized in Cuando Cubango Province - 2 suspect arrested,Suidae,,Meat,10,1000,Kilograms,,,
MOR28736,1. Seizure,Angola,5/1/2020 0:00,1 ton of bushmeat seized in Cuando Cubango Province - 2 suspect arrested,Syncerus caffer caffer,Southern Savanna Buffalo,Meat,10,1000,Kilograms,,,
MOR28736,1. Seizure,Angola,5/1/2020 0:00,1 ton of bushmeat seized in Cuando Cubango Province - 2 suspect arrested,Syncerus caffer,African buffalo,Meat,10,1000,Kilograms,,,
MOR28772,1. Seizure,South Africa,5/16/2020 0:00,1 horn horn and 18 protected plants seized in Citrusdal - 4 arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,1,,,,,
MOR28772,1. Seizure,South Africa,5/16/2020 0:00,1 horn horn and 18 protected plants seized in Citrusdal - 4 arrested,Tylecodon,,Live plant parts,18,,,,,
MOR28774,1. Seizure,Uganda,4/14/2020 0:00,"Warthog meat and wire snares seized, 1 arrested in Murchison Falls National Park",Phacochoerus africanus,Common Warthog,Meat,,,,,,
MOR28779,1. Seizure,Kenya,5/16/2020 0:00,3 pieces of ivory (38.6 kg) seized in Laikipia - 2 suspects arrested,Elephantidae,Elephants,Tusk,3,38.6,Kilograms,,,
MOR28781,1. Seizure,South Africa,5/19/2020 0:00,"1000 units of dried abalones valued at R1.4 Million seized in Milnerton, 2 arrested",Haliotis,Abalone,Individual - Dead,1000,,,1400000,ZAR South African Rand,75966.60156
MOR28784,1. Seizure,Zimbabwe,5/11/2020 0:00,2 tusks (9.5kg) seized at Sedze Village - 1 arrested,Elephantidae,Elephants,Tusk,2,9.5,Kilograms,1673,USD US Dollar,1673
MOR28785,1. Seizure,South Africa,5/13/2020 0:00,"One dead pangolin seized in Musina CBD, one suspect detained",Manis,,Individual - Dead,1,,,,,
MOR28791,1. Seizure,Philippines,5/14/2020 0:00,"117 bd ft of lumber seized in Barangay Melgar, Dinagat Islands - 1 individual arrested",Gynotroches axillaris,,Sawn wood,,,,4693.2,PHP Philippine Peso,92.912
MOR28793,1. Seizure,Zimbabwe,5/24/2020 0:00,"8 ivory pieces (9 kg) seized in Makwika, Hwange - 1 convicted",Elephantidae,Elephants,Ivory Pieces - Raw,8,9,Kilograms,,,
MOR28794,1. Seizure,Benin,5/20/2020 0:00,"18 kg of ivory seized in Cotonou, four suspects arrested",Loxodonta,,Tusk,,18,Kilograms,,,
MOR28798,1. Seizure,Indonesia,5/22/2020 0:00,"600 kg babay lobsters seized in Bengkulu, one suspect arrested",Decapoda,,Individual - Live,,600,Kilograms,,,
MOR28798,1. Seizure,Indonesia,5/22/2020 0:00,"600 kg babay lobsters seized in Bengkulu, one suspect arrested",Panulirus,,Individual - Live,,600,Kilograms,,,
MOR28799,1. Seizure,Indonesia,5/27/2020 0:00,44800 baby lobsters meant to be smuggled to Malaysia seized in Jambi - 5 people arrested,Panulirus homarus,Scalloped Spiny Lobster,Individual - Live,44561,,,,,
MOR28799,1. Seizure,Indonesia,5/27/2020 0:00,44800 baby lobsters meant to be smuggled to Malaysia seized in Jambi - 5 people arrested,Panulirus ornatus,Ornate Spiny Lobster,Individual - Live,239,,,,,
MOR28802,1. Seizure,Uganda,5/24/2020 0:00,21 kilograms of pangolin scales seized 3 suspects arrested in Kiryadongo District,Manis,,Scales,,21,Kilograms,,,
MOR28806,1. Seizure,Uganda,5/20/2020 0:00,"300 kgs of pangolin scales seized in Arua Uganda, 3 suspects arrested",Manis,,Scales,,300,Kilograms,,,
MOR28809,1. Seizure,Benin,5/29/2020 0:00,"15 Sitatunga skins seized in Benin, one person arrested",Tragelaphus spekii,,Skin,15,,,,,
MOR28831,1. Seizure,Malaysia,5/30/2020 0:00,"15kg of fish seized in coastal waters nears Sungai Serdang Besar, three Malaysian nationals arrested for illegal fishing",Actinopterygii,,Individual - Unknown,,15,Kilograms,,,
MOR28833,1. Seizure,Namibia,5/25/2020 0:00,"4 rhino horns seized in Namibia, 8 suspects arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,4,,,250000,NAD Namibian Dollar,14346
MOR28838,1. Seizure,Indonesia,5/28/2020 0:00,25 packages tropical pitcher plants (Nepenthes sp) seized in West Kalimantan - 2 people arrested,Nepenthes,,Individual - Live,,,,,,
MOR28838,1. Seizure,Indonesia,5/28/2020 0:00,25 packages tropical pitcher plants (Nepenthes sp) seized in West Kalimantan - 2 people arrested,Nepenthes clipeata,,Individual - Live,,,,,,
MOR28840,1. Seizure,Indonesia,6/2/2020 0:00,"95750 baby lobsters (lobster seeds) seized in West Tanjung Jabung, Jambi - 2 people arrested",Panulirus homarus,Scalloped Spiny Lobster,Individual - Live,95350,,,,,
MOR28840,1. Seizure,Indonesia,6/2/2020 0:00,"95750 baby lobsters (lobster seeds) seized in West Tanjung Jabung, Jambi - 2 people arrested",Panulirus ornatus,Ornate Spiny Lobster,Individual - Live,400,,,,,
MOR28842,1. Seizure,Kenya,5/29/2020 0:00,"Dead full-grown giraffe and zebra seized, 2 arrested in Kirumbi Area, Voi Sub-County, Kenya",Equus,,Individual - Dead,1,,,,,
MOR28842,1. Seizure,Kenya,5/29/2020 0:00,"Dead full-grown giraffe and zebra seized, 2 arrested in Kirumbi Area, Voi Sub-County, Kenya",Giraffa,,Individual - Dead,1,,,,,
MOR28844,1. Seizure,Indonesia,5/30/2020 0:00,"218 orange-headed thrush and chestnut-capped thrush seized at Tanjung Perak Port, Surabaya",Geokichla citrina,,Individual - Live,218,,,,,
MOR28844,1. Seizure,Indonesia,5/30/2020 0:00,"218 orange-headed thrush and chestnut-capped thrush seized at Tanjung Perak Port, Surabaya",Geokichla interpres,,Individual - Live,218,,,,,
MOR28845,1. Seizure,Indonesia,6/2/2020 0:00,4 gibbons and 3 owls seizd from a seller in Lampung - one person arrested,Strigiformes,"Buho, Rapaces Nocturnes",Individual - Live,3,,,2100000,IDR Rupiah,148.1100006
MOR28845,1. Seizure,Indonesia,6/2/2020 0:00,4 gibbons and 3 owls seizd from a seller in Lampung - one person arrested,Symphalangus syndactylus,Siamang,Individual - Live,4,,,6800000,IDR Rupiah,479.5100098
MOR28847,1. Seizure,Malawi,5/30/2020 0:00,"6 pieces of Ivory seized at Moses village, Mzimba District, one suspect arrested",Elephantidae,Elephants,Ivory Pieces - Raw,6,,,,,
